name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,sex,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,lifeStage,occurrenceRemarks,informationWithheld,establishmentMeans,elevation,continent,organismQuantity,organismQuantityType,eventID,http://rs.tdwg.org/dwc/terms/organismQuantity,habitat,institutionID,county,locality,eventRemarks,language,type,vernacularName,http://rs.tdwg.org/dwc/terms/organismQuantityType,datasetID,samplingProtocol,identificationRemarks,projectId,programmeAcronym,elevationAccuracy,verbatimSRS,verbatimCoordinateSystem,individualCount,higherClassification,ownerInstitutionCode,bibliographicCitation,accessRights
"Bradypus variegatus Schinz, 1825",-84.59988,10.471336,cdround,gbif,3391721653,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:56:13.961+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-08T12:30:35,NA,Alajuela,2021,10,7,2021-10-07,2021-10-11T21:15:14.000+00:00,2021-12-08T05:56:13.961+00:00,https://www.inaturalist.org/observations/97537504,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,methlog,97537504,methlog,2021-10-07 15:06:27,iNaturalist research-grade observations,Observations,"La Fortuna, Provincia de Alajuela, San Carlos, Costa Rica",3391721653,https://www.inaturalist.org/observations/97537504,47067,97537504,methlog,iNaturalist,13:06:27Z,methlog,212449438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.810974,9.224141,cdround,gbif,3398634022,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:06:22.181+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-16T00:04:09,198,Puntarenas,2021,10,15,2021-10-15,2021-10-16T18:16:04.000+00:00,2021-12-08T06:06:22.181+00:00,https://www.inaturalist.org/observations/98330451,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,Karen and Dave at Ballena Royale in Escaleras,98330451,kmtt,2021-10-15 09:57:39,iNaturalist research-grade observations,Observations,Ballena Royale,3398634022,https://www.inaturalist.org/observations/98330451,47067,98330451,Karen and Dave at Ballena Royale in Escaleras,iNaturalist,15:57:39Z,Karen and Dave at Ballena Royale in Escaleras,214145569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.810974,9.224141,cdround,gbif,3398663294,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:09:43.478+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-17T22:34:38,198,Puntarenas,2021,10,17,2021-10-17,2021-10-18T09:00:11.000+00:00,2021-12-08T05:09:43.478+00:00,https://www.inaturalist.org/observations/98548409,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,Karen and Dave at Ballena Royale in Escaleras,98548409,kmtt,2021-10-17 09:30:34,iNaturalist research-grade observations,Observations,Ballena Royale,3398663294,https://www.inaturalist.org/observations/98548409,47067,98548409,Karen and Dave at Ballena Royale in Escaleras,iNaturalist,15:30:34Z,Karen and Dave at Ballena Royale in Escaleras,214593110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.810974,9.224141,cdround,gbif,3398791473,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:07:47.286+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-19T17:33:05,198,Puntarenas,2021,10,19,2021-10-19,2021-10-20T02:13:43.000+00:00,2021-12-08T06:07:47.286+00:00,https://www.inaturalist.org/observations/98717405,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,Karen and Dave at Ballena Royale in Escaleras,98717405,kmtt,2021-10-19 09:51:38,iNaturalist research-grade observations,Observations,Ballena Royale,3398791473,https://www.inaturalist.org/observations/98717405,47067,98717405,Karen and Dave at Ballena Royale in Escaleras,iNaturalist,15:51:38Z,Karen and Dave at Ballena Royale in Escaleras,214990490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.769464,9.294155,cdround,gbif,3398848920,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:01:08.971+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-23T22:59:58,499,San José,2021,10,23,2021-10-23,2021-10-24T23:38:53.000+00:00,2021-12-08T06:01:08.971+00:00,https://www.inaturalist.org/observations/99145737,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,jo22nfrog,99145737,jo22nfrog,Sat Oct 23 2021 08:40:00 GMT-0600 (CST),iNaturalist research-grade observations,Observations,"Pérez Zeledón, San José, CR",3398848920,https://www.inaturalist.org/observations/99145737,47067,99145737,jo22nfrog,iNaturalist,08:40:00Z,jo22nfrog,215923666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.653787,9.894538,cdround,gbif,3398937456,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:10:46.253+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-19T19:15:20,20,Cartago,2021,10,19,2021-10-19,2021-10-20T01:48:36.000+00:00,2021-12-08T05:10:46.253+00:00,https://www.inaturalist.org/observations/98726627,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,vicky504,98726627,vicky504,Tue Oct 19 2021 07:15:10 GMT-0600 (CST),iNaturalist research-grade observations,Observations,"Turrialba, Cartago, CR",3398937456,https://www.inaturalist.org/observations/98726627,47067,98726627,vicky504,iNaturalist,07:15:10Z,vicky504,215009793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-43.46687,-22.782587,cdround,gbif,3399011390,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:02:10.209+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-28T03:04:27,4,Rio de Janeiro,2021,10,24,2021-10-24,2021-10-28T03:19:33.000+00:00,2021-12-08T06:02:10.209+00:00,https://www.inaturalist.org/observations/99599553,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Parque Natural Municipal de Nova Iguaçu,99599553,pnmni,2021/10/24 4:52 PM -0300,iNaturalist research-grade observations,Observations,"Mesquita - RJ, Brasil",3399011390,https://www.inaturalist.org/observations/99599553,47067,99599553,Parque Natural Municipal de Nova Iguaçu,iNaturalist,19:52:00Z,Parque Natural Municipal de Nova Iguaçu,216951415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-79.649152,9.077741,cdround,gbif,3399179011,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:03:04.728+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-15T01:52:39,NA,Panamá,2021,10,1,2021-10-01,2021-11-02T04:38:35.000+00:00,2021-12-08T06:03:04.728+00:00,https://www.inaturalist.org/observations/98250510,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,PA,Panama,Emily Hjalmarson,98250510,ehjalmarson,2021/10/01 4:04 PM CDT,iNaturalist research-grade observations,Observations,Panama,3399179011,https://www.inaturalist.org/observations/98250510,47067,98250510,Emily Hjalmarson,iNaturalist,21:04:00Z,Emily Hjalmarson,213966955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-86.834167,14.452016,cdround,gbif,3399269369,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:10:47.487+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-19T02:47:06,2126128,Francisco Morazán,2021,10,18,2021-10-18,2021-10-20T01:47:19.000+00:00,2021-12-08T05:10:47.487+00:00,https://www.inaturalist.org/observations/98646697,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,HN,Honduras,urlookingood,98646697,urlookingood,Mon Oct 18 2021 15:54:17 GMT-0600 (CST),iNaturalist research-grade observations,Observations,"Guaimaca, Francisco Morazan, HN",3399269369,https://www.inaturalist.org/observations/98646697,47067,98646697,urlookingood,iNaturalist,19:54:17Z,Josue Ramos Galdamez,214871678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-82.819569,9.722904,cdround,gbif,3399317062,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:01:35.266+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-24T20:30:07,1031,Limón,2021,10,14,2021-10-14,2021-10-25T07:17:35.000+00:00,2021-12-08T06:01:35.266+00:00,https://www.inaturalist.org/observations/99260721,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,Scott Olmstead,99260721,scottolmstead,2021/10/14 8:28 AM CST,iNaturalist research-grade observations,Observations,"Puerto Vargas, Cahuita NP, Limón, Costa Rica",3399317062,https://www.inaturalist.org/observations/99260721,47067,99260721,Scott Olmstead,iNaturalist,14:28:00Z,Scott Olmstead,216150973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.520675,10.576654,cdround,gbif,3399317969,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:02:23.163+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-24T11:38:34,2607,Limón,2021,10,5,2021-10-05,2021-10-24T17:17:26.000+00:00,2021-12-08T06:02:23.163+00:00,https://www.inaturalist.org/observations/99202321,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,methlog,99202321,methlog,2021-10-05 14:24:16,iNaturalist research-grade observations,Observations,"HFGH+8F9, Limón, Pococí, Costa Rica",3399317969,https://www.inaturalist.org/observations/99202321,47067,99202321,methlog,iNaturalist,12:24:16Z,methlog,216038755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-46.616208,-23.647996,cdround,gbif,3399360405,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:08:06.831+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-18T15:56:01,2,São Paulo,2021,10,18,2021-10-18,2021-10-18T16:08:36.000+00:00,2021-12-08T06:08:06.831+00:00,https://www.inaturalist.org/observations/98613999,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Bruno Aranda,98613999,aranda87,2021/10/18 12:34 PM UTC,iNaturalist research-grade observations,Observations,"Parque do Estado, São Paulo - SP, Brasil",3399360405,https://www.inaturalist.org/observations/98613999,47067,98613999,Bruno Aranda,iNaturalist,12:34:00Z,Bruno Aranda,214749834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.653663,9.894359,cdround,gbif,3399409463,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:08:51.967+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-19T18:20:32,NA,Cartago,2021,10,19,2021-10-19,2021-10-24T14:25:51.000+00:00,2021-12-08T06:08:51.967+00:00,https://www.inaturalist.org/observations/98721803,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,Yamilette Herrera Estévez,98721803,yamiherrera05,2021-10-19 11:53:09,iNaturalist research-grade observations,Observations,"Turrialba, Provincia de Cartago, Turrialba, Costa Rica",3399409463,https://www.inaturalist.org/observations/98721803,47067,98721803,Yamilette Herrera Estévez,iNaturalist,17:53:09Z,Yamilette Herrera Estévez,214999162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-82.747831,9.659084,cdround,gbif,3407947914,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:13:09.927+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-10-31T22:35:51,54,Limón,2021,10,30,2021-10-30,2021-11-01T07:35:49.000+00:00,2021-12-08T05:13:09.927+00:00,https://www.inaturalist.org/observations/99923138,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,Kim,99923138,patacaliente,2021-10-30,iNaturalist research-grade observations,Observations,"256 Limón, Puerto Viejo de Talamanca, Costa Rica",3407947914,https://www.inaturalist.org/observations/99923138,47067,99923138,Kim,iNaturalist,NA,Kim,217740625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-85.037113,10.723002,,gbif,3416026923,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:17:29.408+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-11-19T13:59:19,NA,Alajuela,2021,10,19,2021-10-19,2021-11-21T11:46:30.000+00:00,2021-12-08T06:17:29.408+00:00,https://www.inaturalist.org/observations/100801795,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,avocat,100801795,avocat,2021/10/19 1:35 PM PDT,iNaturalist research-grade observations,Observations,"Alajuela Province, Costa Rica",3416026923,https://www.inaturalist.org/observations/100801795,47067,100801795,avocat,iNaturalist,20:35:00Z,crawlingworld,221625589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-82.382768,9.287786,cdround,gbif,3416080871,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:38:12.046+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-11-24T17:03:13,31245,Bocas del Toro,2021,10,24,2021-10-24,2021-11-26T02:32:35.000+00:00,2021-12-08T06:38:12.046+00:00,https://www.inaturalist.org/observations/101827499,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,PA,Panama,nuttfamily,101827499,nuttfamily,Sun Oct 24 2021 09:35:00 GMT-0700 (PDT),iNaturalist research-grade observations,Observations,"Bocas del Toro, PA",3416080871,https://www.inaturalist.org/observations/101827499,47067,101827499,nuttfamily,iNaturalist,16:35:00Z,katiuska19,222585905,NA,NA,Coordinate uncertainty increased to 31245m at the request of the observer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.617836,10.383282,cdround,gbif,3416173730,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:15:09.036+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-11-10T18:13:22,84,Alajuela,2021,10,14,2021-10-14,2021-11-11T21:55:24.000+00:00,2021-12-08T06:15:09.036+00:00,https://www.inaturalist.org/observations/100784418,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,sydrgibson,100784418,sydrgibson,Thu Oct 14 2021 16:12:31 GMT -0600 (CST),iNaturalist research-grade observations,Observations,San Ramon,3416173730,https://www.inaturalist.org/observations/100784418,47067,100784418,sydrgibson,iNaturalist,22:12:31Z,Josue Ramos Galdamez,219923742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
